ArchiveEntry,ExtractedPath,Bytes,SHA256,DurationSeconds,Codec,SampleRate,Channels,Classification,SelectedOrExistingPath,Inspection,Notes
분류필요.zip!/main_loop.wav,06_Audio/ImportedSource/SoundZip~/bgm_main_menu_loop.wav,11641526,9e03f7f7ff23a245f521827b0c09baed58c8384ff7b4d3e2e95587512435a6ae,40.421063,pcm_s24le,48000,2,Already present in project - no duplicate selected,06_Audio/BGM/main_loop.wav,Metadata/source provenance; not auditioned,
분류필요.zip!/noise_hit_00.mp3,06_Audio/ImportedSource/SoundZip~/sfx_glitch_hit.mp3,37533,1bdf256086bcadaec89b331433840826001c3b38216f795657e4eb91e56fb2f2,1.67185,mp3,44100,2,Combat/presentation candidate - unassigned,,Metadata/source provenance; not auditioned,Existing combat/dash/text presentation unchanged; requires user audition before future use.
분류필요.zip!/noise_shutdown.wav,06_Audio/ImportedSource/SoundZip~/system_shutdown.wav,277268,4d239443f74a3d27c7dfd4727aeb6f807bbfb7b7e6b54c7e21515110d5214f05,1.571565,pcm_s16le,44100,2,Combat/presentation candidate - unassigned,,Metadata/source provenance; not auditioned,Existing combat/dash/text presentation unchanged; requires user audition before future use.
분류필요.zip!/riser-hit-sfx-069.wav,06_Audio/ImportedSource/SoundZip~/boss_phase_riser_hit.wav,2666580,b0555a1ec2cfa28c56b8f6eab0c4b922451af06710774d2b570497c36beca039,3.472,pcm_f32le,96000,2,Combat/presentation candidate - unassigned,,Metadata/source provenance; not auditioned,Existing combat/dash/text presentation unchanged; requires user audition before future use.
분류필요.zip!/Settlement_txt.wav,06_Audio/ImportedSource/SoundZip~/settlement_text_tick.wav,5932,583032df5938f9a1ca2477e7e11cb3c508a377c7d828e1d19e27bd39b797ab59,0.066757,pcm_s16le,44100,1,Already present in project - no duplicate selected,06_Audio/SFX/Talk/Settlement_txt.wav,Metadata/source provenance; not auditioned,
분류필요.zip!/stereo-retro-sfx.wav,06_Audio/ImportedSource/SoundZip~/ui_retro_confirm.wav,966356,a96d72cf6649cc42185139a3114d784323bdd8e3337b599effa878cf1335d910,0.838813,pcm_s24le,192000,2,Ambiguous - unassigned,,Metadata/source provenance; not auditioned,Audition before any mission/relay/communication assignment; source name is generic or duration unsuitable.
분류필요.zip!/strange-mechanical-whiplash.wav,06_Audio/ImportedSource/SoundZip~/boss_laser_sweep_mechanical.wav,3228786,4d0f6538c512b37f2efb6ff39d50d2837580315335f4c999dbb2fc31780055a3,9.149932,pcm_s32le,44100,2,Combat/presentation candidate - unassigned,,Metadata/source provenance; not auditioned,Existing combat/dash/text presentation unchanged; requires user audition before future use.
분류필요.zip!/test_talk-sfx.wav,06_Audio/ImportedSource/SoundZip~/dialogue_text_tick.wav,2836,e0d091e30646c161f58a1c4cbdfc4e15b65d1c8a0951026440eaac2421c418b4,0.029083,pcm_s16le,48000,1,Already present in project - no duplicate selected,06_Audio/SFX/Talk/test_talk-sfx.wav,Metadata/source provenance; not auditioned,
분류필요.zip!/turo_eventsound.wav,06_Audio/ImportedSource/SoundZip~/event_tutorial_anomaly.wav,5821936,92d1c9ccdc109788a92575bbe8294f3e442f3d9fe35f3f28247bc671832ad839,22.0,pcm_s24le,44100,2,Ambiguous - unassigned,,Metadata/source provenance; not auditioned,Audition before any mission/relay/communication assignment; source name is generic or duration unsuitable.
분류필요.zip!/tutri.wav,06_Audio/ImportedSource/SoundZip~/bgm_tutorial_loop.wav,4839222,cccc16202e6e573c78f30e6d255dfe8a5d8f2a59c71dc002529f22bc6d3f9edc,27.428571,pcm_s16le,44100,2,Already present in project - no duplicate selected,06_Audio/BGM/tutri.wav,Metadata/source provenance; not auditioned,
분류필요.zip!/ui.ogg,06_Audio/ImportedSource/SoundZip~/Compilations/모음집4.ogg,820022,16c99c143e952a96c8f23400e8de5cdc4d42f60a64932d8849513a3c31dccf7e,70.128,vorbis,48000,2,Compilation - manual cutting required,,Metadata/source provenance; not auditioned,Keep separate; manually cut and audition in Cakewalk Sonar. Never bind the whole file.
분류필요.zip!/undyn_txt.wav,06_Audio/ImportedSource/SoundZip~/dialogue_text_tick_low.wav,21026,2ec89a67ff93f4ade3ddddf20e7d5ff3396ab8349e727dcdddebaf2a9973073d,0.067073,pcm_s24le,96000,1,Combat/presentation candidate - unassigned,,Metadata/source provenance; not auditioned,Existing combat/dash/text presentation unchanged; requires user audition before future use.
분류필요.zip!/warning.wav,06_Audio/ImportedSource/SoundZip~/ui_warning_short.wav,16074,fce16ad1211fcce22c931c83f4279d88fcc584f7bd038506a90c29ca6aada6af,0.089887,pcm_s16le,44100,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
